Time,leaps,gnssId,SatelliteID,C1C,L1C,D1C,C1Cstd,L1Cstd,D1Cstd,C1Cvalid,L1Cvalid,L1CLocktime,L1CHalfCycleValid,L1CHalfCycleSubtrated,C1Csnr,C2X,L2X,D2X,C2Xstd,L2Xstd,D2Xstd,C2Xvalid,L2Xvalid,L2XLocktime,L2XHalfCycleValid,L2XHalfCycleSubtrated,C2Xsnr
2024-07-10 07:43:27.003,18,0,27,21174159.728590585,111270966.23687753,196.93017578125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,41.0,21174159.11743482,86704650.60708348,152.794677734375,7.0,9.0,9.0,1.0,1.0,6900.0,1.0,0.0,31.0
2024-07-10 07:43:27.003,18,0,18,23427073.05989889,123110109.47543871,-3873.537109375,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23427071.77041826,95929928.57740177,-3018.23193359375,5.0,3.0,7.0,1.0,1.0,16420.0,1.0,0.0,38.0
2024-07-10 07:43:27.003,18,0,10,22692644.066410266,119250648.84544358,1518.992431640625,5.0,4.0,8.0,1.0,1.0,14680.0,1.0,0.0,46.0,22692643.21004404,92922576.88320474,1183.0684814453125,5.0,3.0,8.0,1.0,1.0,12820.0,1.0,0.0,39.0
2024-07-10 07:43:27.003,18,0,16,21940562.381352544,115298433.02383077,-2826.3857421875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:27.003,18,0,8,23206924.235506866,121953208.99388947,1904.6712646484375,11.0,7.0,11.0,1.0,1.0,120.0,0.0,0.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:27.003,18,0,15,,,,,,,,,,,,,24565785.822763577,100592785.67578204,-793.430908203125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,20.0
2024-07-10 07:43:28.003,18,0,23,21750488.914120495,114299590.67235306,-688.653564453125,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,47.0,21750486.056353893,89064593.11051323,-536.58447265625,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:43:28.003,18,0,15,24565978.648626152,129095088.67906995,-1003.767333984375,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0,24565982.542628,100593591.69093212,-810.666259765625,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,17.0
2024-07-10 07:43:28.003,18,0,27,21174122.38652064,111270769.97911115,195.333740234375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,42.0,21174121.257093403,86704497.63318236,152.593505859375,7.0,9.0,9.0,1.0,1.0,7900.0,1.0,0.0,30.0
2024-07-10 07:43:28.003,18,0,18,23427810.239880048,123113983.16543391,-3874.173583984375,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,46.0,23427808.847233728,95932947.03247635,-3018.916015625,5.0,4.0,8.0,1.0,1.0,17420.0,1.0,0.0,38.0
2024-07-10 07:43:28.003,18,0,10,22692355.20793036,119249131.19790274,1516.730712890625,5.0,5.0,8.0,1.0,1.0,15680.0,1.0,0.0,43.0,22692354.312475644,92921394.25402501,1181.5009765625,5.0,4.0,8.0,1.0,1.0,13820.0,1.0,0.0,39.0
2024-07-10 07:43:28.003,18,0,16,21941100.40590749,115301260.11305495,-2827.16796875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:28.003,18,0,8,,,,,,,,,,,,,23206709.876215197,95027596.84421478,1416.815673828125,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,10.0
2024-07-10 07:43:29.003,18,0,23,21750619.968047753,114300279.39417478,-689.056396484375,4.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,46.0,21750617.104836687,89065129.83019753,-537.799072265625,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0
2024-07-10 07:43:29.003,18,0,15,24566172.805123392,129096109.33379899,-1020.382080078125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0,24566176.959133483,100594387.91162835,-801.0185546875,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,16.0
2024-07-10 07:43:29.003,18,0,27,21174085.163391378,111270574.43736555,194.37255859375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,41.0,21174083.83726529,86704345.337241,151.56640625,7.0,9.0,9.0,1.0,1.0,8900.0,1.0,0.0,29.0
2024-07-10 07:43:29.003,18,0,18,23428547.404644616,123117857.38892545,-3874.566162109375,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23428546.04522351,95935965.94772117,-3019.4873046875,5.0,3.0,8.0,1.0,1.0,18420.0,1.0,0.0,38.0
2024-07-10 07:43:29.003,18,0,10,22692066.458688814,119247614.12664872,1516.6234130859375,5.0,4.0,8.0,1.0,1.0,16680.0,1.0,0.0,47.0,22692065.539571606,92920212.1559635,1181.879638671875,5.0,3.0,7.0,1.0,1.0,14820.0,1.0,0.0,40.0
2024-07-10 07:43:29.003,18,0,16,21941638.512618057,115304088.04425177,-2828.983642578125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:29.003,18,0,8,,,,,,,,,,,,,23206357.66039213,95026154.78447951,1428.37548828125,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0
2024-07-10 07:43:30.003,18,0,23,21750751.15152543,114300969.00932851,-689.849853515625,4.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,46.0,21750748.371517,89065667.16239722,-537.677001953125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,40.0
2024-07-10 07:43:30.003,18,0,26,24053840.331470076,126403783.34218648,-4477.91357421875,8.0,7.0,10.0,1.0,1.0,1000.0,0.0,0.0,43.0,24053850.490169894,98496495.99854493,-3489.697021484375,9.0,8.0,11.0,1.0,1.0,360.0,1.0,0.0,31.0
2024-07-10 07:43:30.003,18,0,27,21174048.00629374,111270379.49550271,194.534423828125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0,21174046.89906318,86704193.39798805,151.9541015625,7.0,9.0,8.0,1.0,1.0,9900.0,1.0,0.0,28.0
2024-07-10 07:43:30.003,18,0,18,23429284.797099624,123121732.10380788,-3875.315673828125,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23429283.367598444,95938985.18610218,-3019.634521484375,5.0,4.0,8.0,1.0,1.0,19420.0,1.0,0.0,36.0
2024-07-10 07:43:30.003,18,0,10,22691777.883600444,119246097.66816382,1516.400390625,5.0,4.0,8.0,1.0,1.0,17680.0,1.0,0.0,47.0,22691777.00566575,92919030.49972625,1181.44091796875,5.0,3.0,7.0,1.0,1.0,15820.0,1.0,0.0,41.0
2024-07-10 07:43:30.003,18,0,16,21942176.726612564,115306916.69535647,-2829.0517578125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,41.0,,,,,,,,,,,,
2024-07-10 07:43:30.003,18,0,8,23205840.712817725,121947515.28131972,1905.12158203125,13.0,6.0,10.0,1.0,1.0,220.0,0.0,0.0,41.0,23206012.721240062,95024742.5444353,1403.34375,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,15.0
2024-07-10 07:43:30.003,18,0,15,,,,,,,,,,,,,24566374.85981924,100595197.40523954,-802.8484497070312,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0
2024-07-10 07:43:31.003,18,0,23,21750882.439564813,114301658.96368995,-689.95361328125,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,1.0,47.0,21750879.607624535,89066204.74227692,-536.920166015625,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0
2024-07-10 07:43:31.003,18,0,15,24566562.73847529,129098157.77058482,-1023.376953125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,24.0,24566570.007139843,100595996.919905,-796.902099609375,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0
2024-07-10 07:43:31.003,18,0,26,24054691.244920574,126408254.98985967,-4481.46923828125,8.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,28.0,24054698.914870337,98499970.51967737,-3492.053955078125,9.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:43:31.003,18,0,27,21174011.12393233,111270185.86553814,192.31640625,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,42.0,21174009.971052002,86704042.52222478,149.402099609375,7.0,10.0,9.0,1.0,1.0,10900.0,1.0,0.0,28.0
2024-07-10 07:43:31.003,18,0,18,23430022.02217214,123125606.03150415,-3872.814453125,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23430020.59169375,95942003.80735749,-3017.779541015625,5.0,3.0,8.0,1.0,1.0,20420.0,1.0,0.0,38.0
2024-07-10 07:43:31.003,18,0,10,22691489.455233503,119244582.11411217,1515.205810546875,6.0,7.0,9.0,1.0,1.0,18680.0,1.0,0.0,42.0,22691488.640328992,92917849.49676313,1181.330322265625,5.0,4.0,8.0,1.0,1.0,16820.0,1.0,0.0,40.0
2024-07-10 07:43:31.003,18,0,16,21942715.287936203,115309746.9908204,-2831.313232421875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,41.0,,,,,,,,,,,,
2024-07-10 07:43:31.003,18,0,8,,,,,,,,,,,,,23205673.813790657,95023354.85833697,1372.09375,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,12.0
2024-07-10 07:43:32.003,18,0,23,21751013.497540522,114302347.9723889,-687.908935546875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,44.0,21751010.67956042,89066741.65573014,-536.151123046875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0
2024-07-10 07:43:32.003,18,0,15,24566757.266522564,129099179.93537776,-1004.071533203125,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0,24566762.330107804,100596784.31653203,-798.36474609375,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0
2024-07-10 07:43:32.003,18,0,26,24055555.408461,126412796.37866557,-4477.93212890625,9.0,9.0,11.0,1.0,1.0,120.0,0.0,0.0,35.0,24055552.403623965,98503465.65115114,-3492.62109375,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,25.0
2024-07-10 07:43:32.003,18,0,27,21173974.634131018,111269994.32571858,190.232666015625,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0,21173973.672225874,86703893.15606333,149.084228515625,7.0,9.0,8.0,1.0,1.0,11900.0,1.0,0.0,28.0
2024-07-10 07:43:32.003,18,0,7,25789108.502582226,135522679.1028163,-996.072265625,13.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:43:32.003,18,0,18,23430758.57157223,123129476.9465218,-3868.58642578125,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,44.0,23430757.137184992,95945020.13265498,-3015.031494140625,5.0,4.0,8.0,1.0,1.0,21420.0,1.0,0.0,37.0
2024-07-10 07:43:32.003,18,0,10,22691201.153764546,119243067.38792317,1514.1649169921875,5.0,4.0,8.0,1.0,1.0,19680.0,1.0,0.0,46.0,22691200.425343316,92916669.21017522,1179.859375,5.0,3.0,8.0,1.0,1.0,17820.0,1.0,0.0,41.0
2024-07-10 07:43:32.003,18,0,16,21943254.382957302,115312580.36968979,-2835.66552734375,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,41.0,,,,,,,,,,,,
2024-07-10 07:43:33.003,18,0,23,21751144.25970014,114303035.2934443,-686.956787109375,3.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,46.0,21751141.5668032,89067277.29886217,-535.3882446289062,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0
2024-07-10 07:43:33.003,18,0,27,21173938.580585152,111269804.76388681,189.464111328125,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,21173937.67633553,86703745.4957826,148.010498046875,7.0,11.0,9.0,1.0,1.0,12900.0,1.0,0.0,26.0
2024-07-10 07:43:33.003,18,0,7,25789280.375779618,135523582.18002602,-996.072265625,12.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,
2024-07-10 07:43:33.003,18,0,18,23431494.417100336,123133343.8359365,-3865.693359375,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23431492.90509453,95948033.29802652,-3012.81005859375,5.0,3.0,8.0,1.0,1.0,22420.0,1.0,0.0,37.0
2024-07-10 07:43:33.003,18,0,10,22690912.981008396,119241553.16055733,1514.52783203125,5.0,5.0,8.0,1.0,1.0,20680.0,1.0,0.0,44.0,22690912.122897144,92915489.26008403,1179.0478515625,5.0,3.0,8.0,1.0,1.0,18820.0,1.0,0.0,39.0
2024-07-10 07:43:33.003,18,0,16,21943794.18457262,115315416.80480054,-2838.167724609375,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:33.003,18,0,15,,,,,,,,,,,,,24566954.1111418,100597569.6921166,-789.6052856445312,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0
2024-07-10 07:43:34.003,18,0,23,21751275.05159493,114303722.89623001,-688.739013671875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,44.0,21751272.369586926,89067813.10197528,-536.7919921875,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0
2024-07-10 07:43:34.003,18,0,26,24057249.397631597,126421698.4766645,-4484.1044921875,8.0,6.0,10.0,1.0,1.0,1000.0,0.0,0.0,41.0,,,,,,,,,,,,
2024-07-10 07:43:34.003,18,0,27,21173902.77106313,111269616.45771734,187.97898864746094,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,41.0,21173902.35988686,86703590.01485784,146.826904296875,7.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:43:34.003,18,0,7,25789471.670301545,135524588.25723574,-996.072265625,12.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,
2024-07-10 07:43:34.003,18,0,18,23432230.090639096,123137209.91702637,-3866.60888671875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,43.0,23432228.581564926,95951045.7806065,-3013.40673828125,5.0,4.0,8.0,1.0,1.0,23420.0,1.0,0.0,37.0
2024-07-10 07:43:34.003,18,0,10,22690624.889221255,119240039.69673532,1512.868896484375,5.0,4.0,8.0,1.0,1.0,21680.0,1.0,0.0,45.0,22690624.133577682,92914309.98365735,1178.548583984375,5.0,3.0,8.0,1.0,1.0,19820.0,1.0,0.0,39.0
2024-07-10 07:43:34.003,18,0,16,21944334.311459996,115318254.83073777,-2837.77001953125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,38.0,,,,,,,,,,,,
2024-07-10 07:43:34.003,18,0,8,23204389.12427275,121939887.16538085,1897.3876953125,14.0,8.0,11.0,1.0,1.0,80.0,0.0,0.0,44.0,,,,,,,,,,,,
2024-07-10 07:43:34.003,18,0,15,,,,,,,,,,,,,24567146.636462487,100598358.61992104,-783.77490234375,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,17.0
2024-07-10 07:43:35.003,18,0,23,21751406.221950043,114304411.65765283,-689.4287109375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,1.0,45.0,21751403.518024564,89068349.79264088,-537.31689453125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,40.0
2024-07-10 07:43:35.003,18,0,15,24567333.130059853,129102206.32934162,-1009.5653686523438,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,28.0,24567341.699324034,100599156.70226902,-823.4421997070312,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,16.0
2024-07-10 07:43:35.003,18,0,26,24058103.56142945,126426186.81624441,-4484.5517578125,8.0,6.0,9.0,1.0,1.0,680.0,0.0,0.0,40.0,24058110.082456876,98513938.71694085,-3495.037109375,9.0,9.0,11.0,1.0,1.0,220.0,1.0,0.0,27.0
2024-07-10 07:43:35.003,18,0,27,21173867.012774944,111269429.18610509,185.52781677246094,5.0,5.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,21173867.27601469,86703445.93007593,144.724853515625,8.0,11.0,10.0,1.0,1.0,760.0,1.0,0.0,27.0
2024-07-10 07:43:35.003,18,0,7,25789656.524646115,135525559.33444545,-996.072265625,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,22.0,,,,,,,,,,,,
2024-07-10 07:43:35.003,18,0,18,23432965.91746057,123141076.68865894,-3867.343505859375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23432964.410759628,95954058.90256423,-3013.836181640625,5.0,4.0,8.0,1.0,1.0,24420.0,1.0,0.0,37.0
2024-07-10 07:43:35.003,18,0,10,22690337.096461043,119238527.2071962,1511.2880859375,5.0,5.0,8.0,1.0,1.0,22680.0,1.0,0.0,44.0,22690336.240583424,92913131.35960242,1178.6376953125,5.0,4.0,8.0,1.0,1.0,20820.0,1.0,0.0,39.0
2024-07-10 07:43:35.003,18,0,16,21944874.60014579,115321093.99957396,-2839.687255859375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,41.0,,,,,,,,,,,,
2024-07-10 07:43:35.003,18,0,8,23204033.507123042,121938018.63346763,1891.875,12.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,31.0,,,,,,,,,,,,
2024-07-10 07:43:36.003,18,0,23,21751537.495610446,114305101.57080612,-690.0390625,3.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,46.0,21751534.736263074,89068887.37139542,-537.933349609375,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:43:36.003,18,0,15,24567525.16279579,129103215.84547812,-1010.7646484375,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,24567532.26596248,100599937.08679622,-792.192138671875,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0
2024-07-10 07:43:36.003,18,0,26,24058962.454585314,126430700.68572286,-4486.529296875,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:43:36.003,18,0,27,21173831.608097974,111269242.79451875,185.931396484375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0,21173829.74757642,86703300.67442332,144.1884765625,8.0,10.0,9.0,1.0,1.0,1760.0,1.0,0.0,28.0
2024-07-10 07:43:36.003,18,0,7,25789850.536306545,135526578.41165516,-996.072265625,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,29.0,,,,,,,,,,,,
2024-07-10 07:43:36.003,18,0,18,23433701.90286962,123144944.19071215,-3868.287841796875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,44.0,23433700.319666926,95957072.53394695,-3013.672607421875,5.0,5.0,8.0,1.0,1.0,25420.0,1.0,0.0,36.0
2024-07-10 07:43:36.003,18,0,10,22690049.35472527,119237015.61494458,1510.90185546875,5.0,4.0,8.0,1.0,1.0,23680.0,1.0,0.0,43.0,22690048.613321077,92911953.56098421,1177.129150390625,5.0,3.0,8.0,1.0,1.0,21820.0,1.0,0.0,39.0
2024-07-10 07:43:36.003,18,0,16,21945415.133204434,115323934.28291297,-2841.14892578125,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,45.0,,,,,,,,,,,,
2024-07-10 07:43:37.003,18,0,23,21751668.99389005,114305792.37456188,-690.9423828125,3.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,47.0,21751666.232867457,89069425.66391946,-538.5986328125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:43:37.003,18,0,15,24567719.152189743,129104235.34079745,-1016.1494140625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0,24567727.35520876,100600736.45856747,-796.72021484375,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,17.0
2024-07-10 07:43:37.003,18,0,26,24059825.886403214,126435237.43157926,-4484.39892578125,9.0,7.0,11.0,1.0,1.0,60.0,0.0,0.0,34.0,,,,,,,,,,,,
2024-07-10 07:43:37.003,18,0,27,21173796.251164798,111269057.15231769,184.868896484375,5.0,5.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0,21173798.508126818,86703155.95717677,144.876220703125,8.0,9.0,9.0,1.0,1.0,2760.0,1.0,0.0,29.0
2024-07-10 07:43:37.003,18,0,7,25790037.40314983,135527560.48886487,-996.072265625,11.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,
2024-07-10 07:43:37.003,18,0,18,23434437.850725804,123148812.096801,-3868.43505859375,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,23434436.273944788,95960086.44152157,-3013.83740234375,6.0,5.0,8.0,1.0,1.0,26420.0,1.0,0.0,35.0
2024-07-10 07:43:37.003,18,0,10,22689761.854221307,119235504.72097526,1510.658447265625,5.0,4.0,8.0,1.0,1.0,24680.0,1.0,0.0,46.0,22689761.071215797,92910776.16456534,1177.34765625,5.0,3.0,7.0,1.0,1.0,22820.0,1.0,0.0,40.0
2024-07-10 07:43:37.003,18,0,16,21945955.820802204,115326775.33365746,-2841.970458984375,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:38.003,18,0,23,21751800.50780505,114306483.64446792,-690.9057006835938,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,46.0,21751797.78405612,89069964.30160446,-538.96484375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:43:38.003,18,0,26,24060669.04762938,126439668.27631702,-4485.00634765625,9.0,7.0,11.0,1.0,1.0,260.0,0.0,0.0,40.0,,,,,,,,,,,,
2024-07-10 07:43:38.003,18,0,27,21173760.887949545,111268871.75896516,184.502685546875,6.0,6.0,9.0,1.0,1.0,64500.0,1.0,0.0,40.0,21173760.372630373,86703011.63209671,143.26171875,8.0,12.0,9.0,1.0,1.0,3760.0,1.0,0.0,28.0
2024-07-10 07:43:38.003,18,0,7,25790226.465858705,135528554.56607458,-996.072265625,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,19.0,,,,,,,,,,,,
2024-07-10 07:43:38.003,18,0,18,23435173.949910276,123152680.01788238,-3867.84912109375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,44.0,23435172.268846758,95963100.37495708,-3013.411865234375,6.0,4.0,8.0,1.0,1.0,27420.0,1.0,0.0,36.0
2024-07-10 07:43:38.003,18,0,10,22689474.369631942,119233992.56300786,1510.1552734375,7.0,7.0,10.0,1.0,1.0,120.0,0.0,0.0,44.0,22689473.53434558,92909599.10768694,1176.3662109375,5.0,4.0,8.0,1.0,1.0,23820.0,1.0,0.0,40.0
2024-07-10 07:43:38.003,18,0,16,21946496.578131046,115329616.69969745,-2841.514404296875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:38.003,18,0,8,23202953.512658525,121932342.73120518,1894.479248046875,13.0,7.0,11.0,1.0,0.0,20.0,0.0,0.0,43.0,23202938.470731094,95012153.85015807,1475.569091796875,14.0,7.0,11.0,1.0,1.0,300.0,1.0,0.0,32.0
2024-07-10 07:43:38.003,18,0,15,,,,,,,,,,,,,24567922.650367603,100601536.14898148,-800.6082153320312,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0
2024-07-10 07:43:39.003,18,0,23,21751932.068905436,114307174.89515635,-690.838623046875,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,1.0,45.0,21751929.17917004,89070502.9736271,-538.690185546875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:43:39.003,18,0,26,24061514.301904462,126444153.60877329,-4484.7978515625,8.0,5.0,9.0,1.0,1.0,1260.0,0.0,0.0,40.0,,,,,,,,,,,,
2024-07-10 07:43:39.003,18,0,27,21173725.756752387,111268686.7916757,184.6943359375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,41.0,21173724.51005969,86702867.40069453,144.234619140625,9.0,13.0,9.0,1.0,1.0,4760.0,1.0,0.0,27.0
2024-07-10 07:43:39.003,18,0,7,25790418.03588467,135529560.6432843,-996.072265625,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,19.0,,,,,,,,,,,,
2024-07-10 07:43:39.003,18,0,18,23435909.76835564,123156547.04635361,-3865.650146484375,4.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,44.0,23435908.16867994,95966113.62868941,-3012.6826171875,5.0,4.0,8.0,1.0,1.0,28420.0,1.0,0.0,39.0
2024-07-10 07:43:39.003,18,0,10,22689187.054449294,119232482.17702864,1510.350341796875,5.0,5.0,9.0,1.0,1.0,1120.0,0.0,0.0,45.0,22689186.115438834,92908422.1865253,1176.7548828125,5.0,3.0,8.0,1.0,1.0,24820.0,1.0,0.0,40.0
2024-07-10 07:43:39.003,18,0,16,21947037.391300585,115332458.99670258,-2842.65478515625,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,1.0,42.0,,,,,,,,,,,,
2024-07-10 07:43:39.003,18,0,8,23202591.66787511,121930450.1713123,1890.4691162109375,11.0,5.0,9.0,1.0,1.0,1020.0,0.0,0.0,36.0,23202591.433155444,95010732.96959867,1475.3043212890625,12.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,28.0
2024-07-10 07:43:39.003,18,0,15,,,,,,,,,,,,,24568116.908076108,100602330.9105354,-791.22509765625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0
2024-07-10 07:43:40.003,18,0,23,21752063.487891253,114307865.46549162,-690.0390625,3.0,2.0,7.0,1.0,1.0,64500.0,1.0,1.0,46.0,21752060.565489046,89071041.031832,-537.249755859375,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0
2024-07-10 07:43:40.003,18,0,15,24568322.661059983,129107406.48633306,-1012.5625,13.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,26.0,24568310.40676994,100603123.99091993,-797.310546875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,20.0
2024-07-10 07:43:40.003,18,0,26,24062374.915581994,126448633.60058579,-4487.31884765625,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,28.0,24062376.986734096,98531410.54100426,-3498.302978515625,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,25.0
2024-07-10 07:43:40.003,18,0,27,21173690.810248334,111268502.95839751,183.153076171875,5.0,3.0,8.0,1.0,1.0,64500.0,1.0,0.0,41.0,21173691.47135304,86702726.02537459,143.10205078125,8.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,27.0
2024-07-10 07:43:40.003,18,0,7,25790610.522326272,135530572.720494,-996.072265625,10.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,21.0,,,,,,,,,,,,
2024-07-10 07:43:40.003,18,0,18,23436645.23011856,123160411.97597812,-3864.155029296875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,43.0,23436643.773674246,95969125.30550449,-3011.0302734375,5.0,3.0,8.0,1.0,1.0,29420.0,1.0,0.0,38.0
2024-07-10 07:43:40.003,18,0,10,22688899.628841665,119230972.0780472,1510.20751953125,5.0,3.0,8.0,1.0,1.0,2120.0,0.0,0.0,45.0,22688898.786854416,92907245.49047609,1176.302001953125,5.0,3.0,7.0,1.0,1.0,25820.0,1.0,0.0,40.0
