time,lat,lon,vel
07:32:47,50.0571168333,14.5128811667,
07:32:48,50.0571175,14.5128831667,0.3853197794057124
07:32:48,50.0571175,14.5128831667,
07:32:49,50.057119,14.5128871667,0.5211334266194748
07:32:49,50.057119,14.5128871667,
07:32:50,50.0571213333,14.512892,0.6260803358301095
07:32:50,50.0571213333,14.512892,
07:32:51,50.0571236667,14.512897,0.6842126924026669
07:32:51,50.0571236667,14.512897,
07:32:52,50.0571258333,14.5129016667,0.6950160507037616
07:32:52,50.0571258333,14.5129016667,
07:32:53,50.0571203333,14.5128815,0.12346695201251132
07:32:53,50.0571203333,14.5128815,
07:32:54,50.0571296667,14.5128698333,1.236727302658655
07:32:54,50.0571296667,14.5128698333,
07:32:55,50.057154,14.5128435,2.7636019425467118
07:32:55,50.057154,14.5128435,
07:32:56,50.057194,14.5127916667,4.6737385793069395
07:32:56,50.057194,14.5127916667,
07:32:57,50.0572335,14.5127315,7.046876286114084
07:32:57,50.0572335,14.5127315,
07:32:58,50.0572726667,14.5126676667,8.697732323648037
07:32:58,50.0572726667,14.5126676667,
07:32:59,50.0573251667,14.5125781667,10.146411227261503
07:32:59,50.0573251667,14.5125781667,
07:33:00,50.0573866667,14.5124708333,11.44641534282657
07:33:00,50.0573866667,14.5124708333,
07:33:01,50.057458,14.5123498333,12.402255329656763
07:33:01,50.057458,14.5123498333,
07:33:02,50.0575333333,14.5122186667,13.014445633385463
07:33:02,50.0575333333,14.5122186667,
07:33:03,50.0576116667,14.5120818333,13.43114659642769
07:33:03,50.0576116667,14.5120818333,
07:33:04,50.0576915,14.511942,13.68168161988641
07:33:04,50.0576915,14.511942,
07:33:05,50.0577733333,14.5118015,13.802576343731994
07:33:05,50.0577733333,14.5118015,
07:33:06,50.0578545,14.5116588333,13.85762202650424
07:33:06,50.0578545,14.5116588333,
07:33:07,50.0579373333,14.511516,13.911124372376328
07:33:07,50.0579373333,14.511516,
07:33:08,50.0580196667,14.5113731667,13.91626882871018
07:33:08,50.0580196667,14.5113731667,
07:33:09,50.0581028333,14.5112306667,13.906494361675858
07:33:09,50.0581028333,14.5112306667,
07:33:10,50.0581858333,14.5110883333,13.905979916042472
07:33:10,50.0581858333,14.5110883333,
07:33:11,50.0582695,14.5109463333,13.901349905342002
07:33:11,50.0582695,14.5109463333,
07:33:12,50.0583535,14.5108043333,13.905979916042472
07:33:12,50.0583535,14.5108043333,
07:33:13,50.0584368333,14.5106626667,13.894662112107993
07:33:13,50.0584368333,14.5106626667,
07:33:14,50.0585208333,14.5105218333,13.878714297473044
07:33:14,50.0585208333,14.5105218333,
07:33:15,50.0586048333,14.510381,13.844760885669603
07:33:15,50.0586048333,14.510381,
